[14Jan2025 04:25:15.187] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 43.4.2, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853, nogui]
[14Jan2025 04:25:15.193] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.13 by Ubuntu; OS Linux arch amd64 version 6.5.0-1025-azure
[14Jan2025 04:25:18.076] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirector CoreMod initialized successfully!
[14Jan2025 04:25:18.126] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/lol/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2363!/ Service=ModLauncher Env=SERVER
[14Jan2025 04:25:18.206] [main/INFO] [Mods Optimizer/]: [Mods Optimizer] ♻ Init ...
[14Jan2025 04:25:18.207] [main/INFO] [Mods Optimizer/]: Game Directory: /workspaces/lol/servidor_minecraft
[14Jan2025 04:25:18.208] [main/INFO] [Mods Optimizer/]: Mods Directory: /workspaces/lol/servidor_minecraft/mods
[14Jan2025 04:25:18.208] [main/INFO] [Mods Optimizer/]: Game Environment: SERVER
[14Jan2025 04:25:18.210] [main/INFO] [Mods Optimizer/]: Loading Mods Database Config File from /workspaces/lol/servidor_minecraft/config/mods_optimizer/config.toml
[14Jan2025 04:25:18.251] [main/INFO] [Mods Optimizer/]: ♻ init with game dir /workspaces/lol/servidor_minecraft and mods dir /workspaces/lol/servidor_minecraft/mods for target SERVER in 41 ms.
[14Jan2025 04:25:18.252] [main/INFO] [Mods Optimizer/]: ♻ Parsing Mods data ...
[14Jan2025 04:25:18.253] [main/INFO] [Mods Optimizer/]: [Mod Data] parsing ~302 mods in /workspaces/lol/servidor_minecraft/mods with file extension .jar ...
[14Jan2025 04:25:18.296] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for attributefix from CLIENT to DEFAULT
[14Jan2025 04:25:18.299] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/lol/servidor_minecraft/mods/Explorify v1.6.2 f10-48.jar, which is expected in some cases.
[14Jan2025 04:25:18.354] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for smoothchunk from DEFAULT to SERVER
[14Jan2025 04:25:18.358] [main/ERROR] [Mods Optimizer/]: TOML file META-INF/mods.toml not found in java.util.jar.JarFile@1d035be3
[14Jan2025 04:25:18.359] [main/WARN] [Mods Optimizer/]: ⚠ Found no META-INF/mods.toml file for /workspaces/lol/servidor_minecraft/mods/kotlinforforge-3.12.0-all.jar!
[14Jan2025 04:25:18.367] [main/WARN] [Mods Optimizer/]: ⚠ Found no version tag inside the fabric.mod.json file /workspaces/lol/servidor_minecraft/mods/webdisplays-1.3.3.jar!
[14Jan2025 04:25:18.442] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.the_bumblezone[1] section of the mods.toml file /workspaces/lol/servidor_minecraft/mods/the_bumblezone_forge-6.9.13+1.19.2.jar!
[14Jan2025 04:25:18.449] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp Sep 23, 2023:
[14Jan2025 04:25:18.576] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.patchouli[0] section of the mods.toml file /workspaces/lol/servidor_minecraft/mods/Patchouli-1.19.2-77.jar!
[14Jan2025 04:25:18.614] [main/WARN] [Mods Optimizer/]: ⚠ Found no name tag inside the fabric.mod.json file /workspaces/lol/servidor_minecraft/mods/PrettyPipes-1.13.6.jar!
[14Jan2025 04:25:18.621] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/lol/servidor_minecraft/mods/dungeons-and-taverns-2.0.2 forge.jar, which is expected in some cases.
[14Jan2025 04:25:18.639] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/lol/servidor_minecraft/mods/hearths-v1.0.0-mc1.19u1.19.3.jar, which is expected in some cases.
[14Jan2025 04:25:18.648] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/lol/servidor_minecraft/mods/vanilla-refresh-1.4.17c.jar, which is expected in some cases.
[14Jan2025 04:25:18.661] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for paraglider from UNKNOWN to DEFAULT
[14Jan2025 04:25:18.674] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 library mods in 266 mods.
[14Jan2025 04:25:18.675] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 5 data pack mods in 266 mods.
[14Jan2025 04:25:18.675] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 3 server mods in 266 mods.
[14Jan2025 04:25:18.676] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 257 default mods in 266 mods.
[14Jan2025 04:25:18.676] [main/INFO] [Mods Optimizer/]: -------------------------------------------------------------------------------------------------------------------
[14Jan2025 04:25:18.677] [main/INFO] [Mods Optimizer/]: | ID                                 | VERSION                | TYPE     | ENVIRONMENT       | TIMESTAMP           |
[14Jan2025 04:25:50.802] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.automation.module.ChainsConnectBlocksModule
[14Jan2025 04:25:50.805] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.automation.module.GravisandModule
[14Jan2025 04:25:50.806] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.automation.module.JukeboxAutomationModule
[14Jan2025 04:25:50.807] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.automation.module.DispensersPlaceBlocksModule
[14Jan2025 04:25:50.807] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.automation.module.ChuteModule
[14Jan2025 04:25:50.817] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.management.module.QuickArmorSwappingModule
[14Jan2025 04:25:50.824] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.management.module.ItemSharingModule
[14Jan2025 04:25:50.829] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.management.module.AutomaticToolRestockModule
[14Jan2025 04:25:50.837] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.management.module.ExpandedItemInteractionsModule
[14Jan2025 04:25:50.839] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.management.module.InventorySortingModule
[14Jan2025 04:25:50.841] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.management.module.HotbarChangerModule
[14Jan2025 04:25:50.842] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.management.module.EasyTransferingModule
[14Jan2025 04:25:50.843] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.GoldToolsHaveFortuneModule
[14Jan2025 04:25:50.845] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.AutomaticRecipeUnlockModule
[14Jan2025 04:25:50.846] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.UtilityRecipesModule
[14Jan2025 04:25:50.847] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/content/logistics/depot/EjectorBlockEntity$State
[14Jan2025 04:25:50.847] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.PoisonPotatoUsageModule
[14Jan2025 04:25:50.852] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.BetterElytraRocketModule
[14Jan2025 04:25:50.857] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.RenewableSporeBlossomsModule
[14Jan2025 04:25:50.860] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.CoralOnCactusModule
[14Jan2025 04:25:50.861] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.GlassShardModule
[14Jan2025 04:25:50.864] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.PigLittersModule
[14Jan2025 04:25:50.865] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.CampfiresBoostElytraModule
[14Jan2025 04:25:50.867] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.DyeableItemFramesModule
[14Jan2025 04:25:50.869] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.SlabsToBlocksModule
[14Jan2025 04:25:50.870] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.MapWashingModule
[14Jan2025 04:25:50.872] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.EnhancedLaddersModule
[14Jan2025 04:25:50.877] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.ReacharoundPlacingModule
[14Jan2025 04:25:50.878] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.HorsesSwimModule
[14Jan2025 04:25:50.879] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.SpongeOnWaterPlacementModule
[14Jan2025 04:25:50.880] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.ArmedArmorStandsModule
[14Jan2025 04:25:50.881] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.DoubleDoorOpeningModule
[14Jan2025 04:25:50.882] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.ZombieVillagersOnNormalModule
[14Jan2025 04:25:50.883] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.HoeHarvestingModule
[14Jan2025 04:25:50.884] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.EmotesModule
[14Jan2025 04:25:50.886] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.SlimesToMagmaCubesModule
[14Jan2025 04:25:50.886] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.SnowGolemPlayerHeadsModule
[14Jan2025 04:25:50.887] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.VexesDieWithTheirMastersModule
[14Jan2025 04:25:50.888] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.MoreNoteBlockSoundsModule
[14Jan2025 04:25:50.889] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.PatTheDogsModule
[14Jan2025 04:25:50.891] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.GrabChickensModule
[14Jan2025 04:25:50.892] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.MoreBannerLayersModule
[14Jan2025 04:25:50.893] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.ReplaceScaffoldingModule
[14Jan2025 04:25:50.896] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.DiamondRepairModule
[14Jan2025 04:25:50.897] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.SaferCreaturesModule
[14Jan2025 04:25:50.900] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.LockRotationModule
[14Jan2025 04:25:50.901] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.VillagersFollowEmeraldsModule
[14Jan2025 04:25:50.910] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.CompassesWorkEverywhereModule
[14Jan2025 04:25:50.911] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.NoDurabilityOnCosmeticsModule
[14Jan2025 04:25:50.911] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.SpongesBetterModule
[14Jan2025 04:25:50.912] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.SignEditingModule
[14Jan2025 04:25:50.914] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.SimpleHarvestModule
[14Jan2025 04:25:50.917] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.DragonScalesModule
[14Jan2025 04:25:50.919] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/content/trains/signal/SignalBlockEntity$OverlayState
[14Jan2025 04:25:50.919] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tweaks.module.ShulkerPackingModule
[14Jan2025 04:25:50.922] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.mobs.module.FoxhoundModule
[14Jan2025 04:25:50.925] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.mobs.module.WraithModule
[14Jan2025 04:25:50.932] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.mobs.module.CrabsModule
[14Jan2025 04:25:50.934] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.mobs.module.ForgottenModule
[14Jan2025 04:25:50.937] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.mobs.module.ShibaModule
[14Jan2025 04:25:50.940] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/AllRecipeTypes
[14Jan2025 04:25:50.940] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.mobs.module.StonelingsModule
[14Jan2025 04:25:50.947] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.mobs.module.ToretoiseModule
[14Jan2025 04:25:50.949] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.BeaconRedirectionModule
[14Jan2025 04:25:50.950] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.AmbientDiscsModule
[14Jan2025 04:25:50.952] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.PathfinderMapsModule
[14Jan2025 04:25:50.956] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.ColorRunesModule
[14Jan2025 04:25:50.962] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/AllParticleTypes
[14Jan2025 04:25:50.962] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.PickarangModule
[14Jan2025 04:25:50.968] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.ParrotEggsModule
[14Jan2025 04:25:50.972] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.TrowelModule
[14Jan2025 04:25:50.977] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.AbacusModule
[14Jan2025 04:25:50.979] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.BottledCloudModule
[14Jan2025 04:25:50.981] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/AllPackets
[14Jan2025 04:25:50.984] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.TorchArrowModule
[14Jan2025 04:25:50.986] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.BundleRecipeModule
[14Jan2025 04:25:50.987] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/content/schematics/cannon/ConfigureSchematicannonPacket$Option
[14Jan2025 04:25:50.988] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.AncientTomesModule
[14Jan2025 04:25:50.993] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.EndermoshMusicDiscModule
[14Jan2025 04:25:50.994] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.SeedPouchModule
[14Jan2025 04:25:50.998] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.SkullPikesModule
[14Jan2025 04:25:51.000] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.SlimeInABucketModule
[14Jan2025 04:25:51.002] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.addons.oddities.module.PipesModule
[14Jan2025 04:25:51.005] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.addons.oddities.module.BackpackModule
[14Jan2025 04:25:51.007] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.addons.oddities.module.TinyPotatoModule
[14Jan2025 04:25:51.010] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.addons.oddities.module.MatrixEnchantingModule
[14Jan2025 04:25:51.021] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.addons.oddities.module.TotemOfHoldingModule
[14Jan2025 04:25:51.033] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.addons.oddities.module.CrateModule
[14Jan2025 04:25:51.045] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.addons.oddities.module.MagnetsModule
[14Jan2025 04:25:51.052] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting vazkii/quark/base/module/ModuleLoader$Step
[14Jan2025 04:25:51.053] [modloading-worker-0/INFO] [quark/]: Dispatching Module Step CONSTRUCT
[14Jan2025 04:25:51.146] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/infrastructure/config/CClient$PlacementIndicatorSetting
[14Jan2025 04:25:51.172] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/foundation/config/ui/ConfigAnnotations$IntDisplay
[14Jan2025 04:25:51.214] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/infrastructure/config/CKinetics$DeployerAggroSetting
[14Jan2025 04:25:51.215] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/content/contraptions/ContraptionMovementSetting
[14Jan2025 04:25:51.218] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/content/fluids/transfer/FluidManipulationBehaviour$BottomlessFluidMode
[14Jan2025 04:25:51.237] [modloading-worker-0/INFO] [labellingcontainers/]: Initializing mod...
[14Jan2025 04:25:51.258] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id labellingcontainers:request_taggable_blocks_config_packet
[14Jan2025 04:25:51.259] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id labellingcontainers:label_printer_save_packet
[14Jan2025 04:25:51.261] [modloading-worker-0/WARN] [labellingcontainers/]: Could not run Client Setup (mod is probably running on a Server-Only instance)
[14Jan2025 04:25:51.278] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/compat/Mods
[14Jan2025 04:25:51.318] [modloading-worker-0/INFO] [quark/]: Loading Module Pistons Move Tile Entities
[14Jan2025 04:25:51.320] [modloading-worker-0/INFO] [quark/]: Loading Module Ender Watcher
[14Jan2025 04:25:51.324] [modloading-worker-0/INFO] [quark/]: Loading Module Redstone Randomizer
[14Jan2025 04:25:51.324] [modloading-worker-0/INFO] [quark/]: Loading Module Feeding Trough
[14Jan2025 04:25:51.326] [modloading-worker-0/INFO] [quark/]: Loading Module Metal Buttons
[14Jan2025 04:25:51.326] [modloading-worker-0/INFO] [quark/]: Loading Module Iron Rod
[14Jan2025 04:25:51.326] [modloading-worker-0/INFO] [quark/]: Loading Module Obsidian Plate
[14Jan2025 04:25:51.327] [modloading-worker-0/INFO] [quark/]: Loading Module Chains Connect Blocks
[14Jan2025 04:25:51.327] [modloading-worker-0/INFO] [quark/]: Loading Module Gravisand
[14Jan2025 04:25:51.328] [modloading-worker-0/INFO] [quark/]: Loading Module Jukebox Automation
[14Jan2025 04:25:51.329] [modloading-worker-0/INFO] [quark/]: Loading Module Dispensers Place Blocks
[14Jan2025 04:25:51.330] [modloading-worker-0/INFO] [quark/]: Loading Module Chute
[14Jan2025 04:25:51.330] [modloading-worker-0/INFO] [quark/]: Loading Module Variant Ladders
[14Jan2025 04:25:51.330] [modloading-worker-0/INFO] [quark/]: Loading Module Variant Bookshelves
[14Jan2025 04:25:51.330] [modloading-worker-0/INFO] [quark/]: Loading Module Bamboo Backport
[14Jan2025 04:25:51.330] [modloading-worker-0/INFO] [quark/]: Loading Module Compressed Blocks
[14Jan2025 04:25:51.330] [modloading-worker-0/INFO] [quark/]: Loading Module More Potted Plants
[14Jan2025 04:25:51.330] [modloading-worker-0/INFO] [quark/]: Loading Module Duskbound Blocks
[14Jan2025 04:25:51.331] [modloading-worker-0/INFO] [quark/]: Loading Module Wooden Posts
[14Jan2025 04:25:51.331] [modloading-worker-0/INFO] [quark/]: Loading Module Thatch
[14Jan2025 04:25:51.331] [modloading-worker-0/INFO] [quark/]: Loading Module More Stone Variants
[14Jan2025 04:25:51.331] [modloading-worker-0/INFO] [quark/]: Loading Module Shear Vines
[14Jan2025 04:25:51.332] [modloading-worker-0/INFO] [quark/]: Loading Module Nether Brick Fence Gate
[14Jan2025 04:25:51.332] [modloading-worker-0/INFO] [quark/]: Loading Module Gold Bars
[14Jan2025 04:25:51.332] [modloading-worker-0/INFO] [quark/]: Loading Module Rope
[14Jan2025 04:25:51.332] [modloading-worker-0/INFO] [quark/]: Loading Module Celebratory Lamps
[14Jan2025 04:25:51.332] [modloading-worker-0/INFO] [quark/]: Loading Module Soul Sandstone
[14Jan2025 04:25:51.332] [modloading-worker-0/INFO] [quark/]: Loading Module Variant Chests
[14Jan2025 04:25:51.339] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting shetiphian/enderchests/Configuration$Menu_GUI$STYLE
[14Jan2025 04:25:51.342] [modloading-worker-0/INFO] [quark/]: Loading Module Leaf Carpet
[14Jan2025 04:25:51.342] [modloading-worker-0/INFO] [quark/]: Loading Module Framed Glass
[14Jan2025 04:25:51.342] [modloading-worker-0/INFO] [quark/]: Loading Module Vertical Planks
[14Jan2025 04:25:51.343] [modloading-worker-0/INFO] [quark/]: Loading Module Variant Furnaces
[14Jan2025 04:25:51.343] [modloading-worker-0/INFO] [quark/]: Loading Module Hedges
[14Jan2025 04:25:51.345] [modloading-worker-0/INFO] [quark/]: Loading Module Hollow Logs
[14Jan2025 04:25:51.358] [modloading-worker-0/INFO] [quark/]: Loading Module Midori
[14Jan2025 04:25:51.358] [modloading-worker-0/INFO] [quark/]: Loading Module Rainbow Lamps
[14Jan2025 04:25:51.358] [modloading-worker-0/INFO] [quark/]: Loading Module Vertical Slabs
[14Jan2025 04:25:51.358] [modloading-worker-0/INFO] [quark/]: Loading Module Shingles
[14Jan2025 04:25:51.359] [modloading-worker-0/INFO] [quark/]: Loading Module Sturdy Stone
[14Jan2025 04:25:51.359] [modloading-worker-0/INFO] [quark/]: Loading Module Stools
[14Jan2025 04:25:51.360] [modloading-worker-0/INFO] [quark/]: Loading Module Raw Metal Bricks
[14Jan2025 04:25:51.361] [modloading-worker-0/INFO] [quark/]: Loading Module More Mud Blocks
[14Jan2025 04:25:51.361] [modloading-worker-0/INFO] [quark/]: Loading Module Grate
[14Jan2025 04:25:51.361] [modloading-worker-0/INFO] [quark/]: Loading Module Japanese Palette
[14Jan2025 04:25:51.361] [modloading-worker-0/INFO] [quark/]: Loading Module More Brick Types
[14Jan2025 04:25:51.362] [modloading-worker-0/INFO] [quark/]: Loading Module Glass Item Frame
[14Jan2025 04:25:51.362] [modloading-worker-0/INFO] [quark/]: Loading Module Industrial Palette
[14Jan2025 04:25:51.362] [modloading-worker-0/INFO] [quark/]: Loading Module Quick Armor Swapping
[14Jan2025 04:25:51.363] [modloading-worker-0/INFO] [quark/]: Loading Module Item Sharing
[14Jan2025 04:25:51.363] [modloading-worker-0/INFO] [quark/]: Loading Module Automatic Tool Restock
[14Jan2025 04:25:51.365] [modloading-worker-0/INFO] [quark/]: Loading Module Expanded Item Interactions
[14Jan2025 04:25:51.366] [modloading-worker-0/INFO] [quark/]: Loading Module Inventory Sorting
[14Jan2025 04:25:51.366] [modloading-worker-0/INFO] [quark/]: Loading Module Hotbar Changer
[14Jan2025 04:25:51.366] [modloading-worker-0/INFO] [quark/]: Loading Module Easy Transfering
[14Jan2025 04:25:51.366] [modloading-worker-0/INFO] [quark/]: Loading Module Beacon Redirection
[14Jan2025 04:25:51.367] [modloading-worker-0/INFO] [quark/]: Loading Module Ambient Discs
[14Jan2025 04:25:51.367] [modloading-worker-0/INFO] [quark/]: Loading Module Pathfinder Maps
[14Jan2025 04:25:51.372] [modloading-worker-0/INFO] [quark/]: Loading Module Color Runes
[14Jan2025 04:25:51.374] [modloading-worker-0/INFO] [quark/]: Loading Module Pickarang
[14Jan2025 04:25:51.375] [modloading-worker-0/INFO] [quark/]: Loading Module Parrot Eggs
[14Jan2025 04:25:51.379] [modloading-worker-0/INFO] [quark/]: Loading Module Trowel
[14Jan2025 04:25:51.379] [modloading-worker-0/INFO] [quark/]: Loading Module Abacus
[14Jan2025 04:25:51.379] [modloading-worker-0/INFO] [quark/]: Loading Module Bottled Cloud
[14Jan2025 04:25:51.399] [modloading-worker-0/INFO] [quark/]: Loading Module Torch Arrow
[14Jan2025 04:25:51.400] [modloading-worker-0/INFO] [quark/]: Loading Module Bundle Recipe
[14Jan2025 04:25:51.400] [modloading-worker-0/INFO] [quark/]: Loading Module Ancient Tomes
[14Jan2025 04:25:51.408] [modloading-worker-0/INFO] [quark/]: Loading Module Endermosh Music Disc
[14Jan2025 04:25:51.409] [modloading-worker-0/INFO] [quark/]: Loading Module Seed Pouch
[14Jan2025 04:25:51.409] [modloading-worker-0/INFO] [quark/]: Loading Module Skull Pikes
[14Jan2025 04:25:51.421] [modloading-worker-0/INFO] [quark/]: Loading Module Slime In A Bucket
[14Jan2025 04:25:51.432] [modloading-worker-0/INFO] [quark/]: Loading Module Gold Tools Have Fortune
[14Jan2025 04:25:51.433] [modloading-worker-0/INFO] [quark/]: Loading Module Automatic Recipe Unlock
[14Jan2025 04:25:51.434] [modloading-worker-0/INFO] [quark/]: Loading Module Utility Recipes
[14Jan2025 04:25:51.435] [modloading-worker-0/INFO] [quark/]: Loading Module Poison Potato Usage
[14Jan2025 04:25:51.436] [modloading-worker-0/INFO] [quark/]: Loading Module Better Elytra Rocket
[14Jan2025 04:25:51.437] [modloading-worker-0/INFO] [quark/]: Loading Module Renewable Spore Blossoms
